LOCALDATE (BEIJING),RVR_1A,MOR_1A,LIGHTS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),TEMP (°C),RH (%),DEWPOINT (°C),WS2A (MPS),WD2A,CW2A (MPS)
2020-03-13 03:11:00,225,50,10,1017.70,1019.24,1017.68,8.60,100.00,8.60,1.42,15,-0.97
2020-03-13 03:11:15,225,50,10,1017.68,1019.22,1017.65,8.60,100.00,8.60,1.41,15,-0.97
2020-03-13 03:11:30,225,50,10,1017.65,1019.19,1017.63,8.60,100.00,8.60,1.41,15,-0.97
2020-03-13 03:11:45,225,50,10,1017.62,1019.16,1017.61,8.60,100.00,8.60,1.41,15,-0.97
2020-03-13 03:12:00,225,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.41,15,-0.96
2020-03-13 03:12:15,250,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.39,15,-0.95
2020-03-13 03:12:30,250,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.37,15,-0.94
2020-03-13 03:12:45,250,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.35,15,-0.92
2020-03-13 03:13:00,250,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.35,15,-0.92
2020-03-13 03:13:15,250,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.33,16,-0.89
2020-03-13 03:13:30,275,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.32,17,-0.87
2020-03-13 03:13:45,275,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.30,18,-0.84
2020-03-13 03:14:00,250,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.28,19,-0.80
2020-03-13 03:14:15,250,50,10,1017.58,1019.12,1017.56,8.60,100.00,8.60,1.27,20,-0.78
2020-03-13 03:14:30,250,50,10,1017.55,1019.09,1017.53,8.60,100.00,8.60,1.24,22,-0.73
2020-03-13 03:14:45,250,50,10,1017.52,1019.06,1017.50,8.60,100.00,8.60,1.22,24,-0.68
2020-03-13 03:15:00,250,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,1.21,26,-0.64
2020-03-13 03:15:15,250,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,1.20,28,-0.60
2020-03-13 03:15:30,250,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,1.18,29,-0.57
2020-03-13 03:15:45,250,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,1.15,30,-0.54
2020-03-13 03:16:00,250,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,1.14,31,-0.52
2020-03-13 03:16:15,225,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,1.11,33,-0.47
2020-03-13 03:16:30,225,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,1.09,34,-0.44
2020-03-13 03:16:45,225,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,1.04,35,-0.41
2020-03-13 03:17:00,225,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,0.99,36,-0.37
2020-03-13 03:17:15,225,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,0.95,37,-0.34
2020-03-13 03:17:30,225,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,0.91,39,-0.30
2020-03-13 03:17:45,225,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,0.88,41,-0.26
2020-03-13 03:18:00,225,50,10,1017.50,1019.04,1017.48,8.60,100.00,8.60,0.85,44,-0.21
2020-03-13 03:18:15,225,50,10,1017.48,1019.01,1017.46,8.57,100.00,8.57,0.82,47,-0.16
2020-03-13 03:18:30,225,50,10,1017.45,1018.99,1017.43,8.55,100.00,8.55,0.79,49,-0.12
2020-03-13 03:18:45,225,50,10,1017.42,1018.97,1017.40,8.53,100.00,8.53,0.77,51,-0.09
2020-03-13 03:19:00,200,50,10,1017.40,1018.94,1017.38,8.50,100.00,8.50,0.75,55,-0.04
2020-03-13 03:19:15,200,50,10,1017.40,1018.94,1017.38,8.50,100.00,8.50,0.72,58,0.00
2020-03-13 03:19:30,200,50,10,1017.40,1018.94,1017.38,8.50,100.00,8.50,0.69,61,0.04
2020-03-13 03:19:45,200,50,10,1017.40,1018.94,1017.38,8.50,100.00,8.50,0.66,64,0.07
2020-03-13 03:20:00,200,50,10,1017.40,1018.94,1017.38,8.50,100.00,8.50,0.61,68,0.11
2020-03-13 03:20:15,200,50,10,1017.40,1018.94,1017.38,8.47,100.00,8.47,0.56,72,0.14
2020-03-13 03:20:30,200,50,10,1017.40,1018.94,1017.38,8.45,100.00,8.45,0.53,77,0.17
2020-03-13 03:20:45,200,50,10,1017.40,1018.94,1017.38,8.43,100.00,8.43,0.50,80,0.19
2020-03-13 03:21:00,200,50,10,1017.40,1018.94,1017.38,8.40,100.00,8.40,0.48,84,0.21
2020-03-13 03:21:15,200,50,10,1017.40,1018.94,1017.38,8.38,100.00,8.38,0.44,88,0.22
2020-03-13 03:21:30,200,50,10,1017.40,1018.94,1017.38,8.35,100.00,8.35,0.41,91,0.22
2020-03-13 03:21:45,200,50,10,1017.40,1018.94,1017.38,8.33,100.00,8.33,0.38,95,0.23
2020-03-13 03:22:00,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.36,98,0.23
2020-03-13 03:22:15,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.34,101,0.23
2020-03-13 03:22:30,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.33,105,0.24
2020-03-13 03:22:45,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.30,108,0.23
2020-03-13 03:23:00,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.28,112,0.23
2020-03-13 03:23:15,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.27,116,0.23
2020-03-13 03:23:30,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.29,116,0.25
2020-03-13 03:23:45,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.31,117,0.27
2020-03-13 03:24:00,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.33,115,0.28
2020-03-13 03:24:15,200,50,10,1017.40,1018.94,1017.38,8.28,100.00,8.28,0.34,113,0.28
2020-03-13 03:24:30,200,50,10,1017.40,1018.94,1017.38,8.25,100.00,8.25,0.38,110,0.30
2020-03-13 03:24:45,200,50,10,1017.40,1018.94,1017.38,8.22,100.00,8.22,0.41,107,0.31
2020-03-13 03:25:00,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.46,103,0.32
2020-03-13 03:25:15,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.49,99,0.32
2020-03-13 03:25:30,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.52,97,0.33
2020-03-13 03:25:45,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.56,94,0.33
2020-03-13 03:26:00,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.59,92,0.33
2020-03-13 03:26:15,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.62,89,0.32
2020-03-13 03:26:30,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.63,88,0.32
2020-03-13 03:26:45,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.63,87,0.31
2020-03-13 03:27:00,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.61,87,0.30
2020-03-13 03:27:15,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.62,85,0.28
2020-03-13 03:27:30,225,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.61,84,0.27
2020-03-13 03:27:45,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.58,83,0.24
2020-03-13 03:28:00,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.57,83,0.24
2020-03-13 03:28:15,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.57,82,0.23
2020-03-13 03:28:30,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.58,80,0.22
2020-03-13 03:28:45,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.59,77,0.19
2020-03-13 03:29:00,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.63,74,0.17
2020-03-13 03:29:15,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.65,71,0.15
2020-03-13 03:29:30,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.68,68,0.12
2020-03-13 03:29:45,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.71,65,0.09
2020-03-13 03:30:00,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.72,62,0.05
2020-03-13 03:30:15,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.72,59,0.01
2020-03-13 03:30:30,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.74,58,0.00
2020-03-13 03:30:45,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.76,57,-0.01
2020-03-13 03:31:00,200,50,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.76,57,-0.01
2020-03-13 03:31:15,200,50,10,1017.40,1018.94,1017.38,8.22,100.00,8.22,0.76,57,-0.01
2020-03-13 03:31:30,200,50,10,1017.40,1018.94,1017.38,8.25,100.00,8.25,0.75,58,0.00
2020-03-13 03:31:45,200,50,10,1017.40,1018.94,1017.38,8.28,100.00,8.28,0.75,58,0.00
2020-03-13 03:32:00,200,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,0.74,59,0.01
2020-03-13 03:32:15,200,50,10,1017.42,1018.97,1017.40,8.30,100.00,8.30,0.74,59,0.01
2020-03-13 03:32:30,200,50,10,1017.45,1018.99,1017.43,8.30,100.00,8.30,0.69,59,0.01
2020-03-13 03:32:45,175,50,10,1017.48,1019.01,1017.46,8.30,100.00,8.30,0.65,61,0.03
2020-03-13 03:33:00,175,50,10,1017.50,1019.04,1017.48,8.30,100.00,8.30,0.57,61,0.03
2020-03-13 03:33:15,175,50,10,1017.50,1019.04,1017.48,8.30,100.00,8.30,0.48,66,0.07
2020-03-13 03:33:30,175,50,10,1017.50,1019.04,1017.48,8.30,100.00,8.30,0.45,69,0.09
2020-03-13 03:33:45,175,50,10,1017.50,1019.04,1017.48,8.30,100.00,8.30,0.41,71,0.09
2020-03-13 03:34:00,175,50,10,1017.50,1019.04,1017.48,8.30,100.00,8.30,0.40,75,0.12
2020-03-13 03:34:15,175,50,10,1017.50,1019.04,1017.48,8.28,100.00,8.28,0.37,79,0.13
2020-03-13 03:34:30,175,50,10,1017.50,1019.04,1017.48,8.25,100.00,8.25,0.37,81,0.14
2020-03-13 03:34:45,175,50,10,1017.50,1019.04,1017.48,8.22,100.00,8.22,0.37,83,0.16
2020-03-13 03:35:00,175,50,10,1017.50,1019.04,1017.48,8.20,100.00,8.20,0.42,86,0.20
2020-03-13 03:35:15,175,50,10,1017.50,1019.04,1017.48,8.20,100.00,8.20,0.47,86,0.22
2020-03-13 03:35:30,175,50,10,1017.50,1019.04,1017.48,8.20,100.00,8.20,0.49,89,0.25
2020-03-13 03:35:45,175,50,10,1017.50,1019.04,1017.48,8.20,100.00,8.20,0.52,92,0.29
2020-03-13 03:36:00,175,50,10,1017.50,1019.04,1017.48,8.20,100.00,8.20,0.51,95,0.31
2020-03-13 03:36:15,175,0,10,1017.48,1019.01,1017.46,8.20,100.00,8.20,0.52,99,0.34
2020-03-13 03:36:30,150,0,10,1017.45,1018.99,1017.43,8.20,100.00,8.20,0.55,103,0.39
2020-03-13 03:36:45,150,0,10,1017.42,1018.97,1017.40,8.20,100.00,8.20,0.58,105,0.42
2020-03-13 03:37:00,150,0,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.61,105,0.45
2020-03-13 03:37:15,150,0,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.66,103,0.46
2020-03-13 03:37:30,150,0,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.69,102,0.48
2020-03-13 03:37:45,150,0,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.72,102,0.50
2020-03-13 03:38:00,150,0,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.78,98,0.50
2020-03-13 03:38:15,150,0,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.82,94,0.48
2020-03-13 03:38:30,150,0,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.86,91,0.47
2020-03-13 03:38:45,150,0,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.93,88,0.46
2020-03-13 03:39:00,150,0,10,1017.40,1018.94,1017.38,8.20,100.00,8.20,0.96,86,0.45
2020-03-13 03:39:15,150,0,10,1017.40,1018.94,1017.38,8.22,100.00,8.22,0.99,84,0.44
2020-03-13 03:39:30,150,50,10,1017.40,1018.94,1017.38,8.25,100.00,8.25,1.02,83,0.43
2020-03-13 03:39:45,175,50,10,1017.40,1018.94,1017.38,8.28,100.00,8.28,1.05,82,0.43
2020-03-13 03:40:00,175,50,10,1017.40,1018.94,1017.38,8.30,100.00,8.30,1.07,81,0.42
2020-03-13 03:40:15,175,50,10,1017.42,1018.97,1017.40,8.33,100.00,8.33,1.09,80,0.41
2020-03-13 03:40:30,175,50,10,1017.45,1018.99,1017.43,8.35,100.00,8.35,1.08,79,0.39
2020-03-13 03:40:45,175,50,10,1017.48,1019.01,1017.46,8.38,100.00,8.38,1.05,78,0.36
2020-03-13 03:41:00,175,50,10,1017.50,1019.04,1017.48,8.40,100.00,8.40,1.03,76,0.32
2020-03-13 03:41:15,175,50,10,1017.50,1019.04,1017.48,8.40,100.00,8.40,1.01,75,0.29
2020-03-13 03:41:30,175,50,10,1017.50,1019.04,1017.48,8.40,100.00,8.40,0.96,74,0.26
2020-03-13 03:41:45,175,50,10,1017.50,1019.04,1017.48,8.40,100.00,8.40,0.91,73,0.24
2020-03-13 03:42:00,175,50,10,1017.50,1019.04,1017.48,8.40,100.00,8.40,0.87,72,0.21
2020-03-13 03:42:15,175,50,10,1017.52,1019.06,1017.50,8.40,100.00,8.40,0.83,71,0.19
2020-03-13 03:42:30,175,50,10,1017.55,1019.09,1017.53,8.40,100.00,8.40,0.81,70,0.17
2020-03-13 03:42:45,175,50,10,1017.58,1019.12,1017.56,8.40,100.00,8.40,0.77,68,0.13
2020-03-13 03:43:00,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,0.74,67,0.12
2020-03-13 03:43:15,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,0.70,65,0.09
2020-03-13 03:43:30,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,0.67,63,0.06
2020-03-13 03:43:45,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,0.65,59,0.01
2020-03-13 03:44:00,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,0.65,56,-0.02
2020-03-13 03:44:15,175,50,10,1017.62,1019.16,1017.61,8.40,100.00,8.40,0.63,53,-0.06
2020-03-13 03:44:30,175,50,10,1017.65,1019.19,1017.63,8.40,100.00,8.40,0.62,50,-0.09
2020-03-13 03:44:45,175,50,10,1017.68,1019.22,1017.65,8.40,100.00,8.40,0.61,47,-0.12
2020-03-13 03:45:00,175,50,10,1017.70,1019.24,1017.68,8.40,100.00,8.40,0.61,45,-0.14
2020-03-13 03:45:15,175,50,10,1017.70,1019.24,1017.68,8.40,100.00,8.40,0.61,42,-0.17
2020-03-13 03:45:30,175,50,10,1017.70,1019.24,1017.68,8.40,100.00,8.40,0.60,40,-0.19
2020-03-13 03:45:45,175,50,10,1017.70,1019.24,1017.68,8.40,100.00,8.40,0.57,37,-0.21
2020-03-13 03:46:00,175,50,10,1017.70,1019.24,1017.68,8.40,100.00,8.40,0.57,36,-0.21
2020-03-13 03:46:15,175,50,10,1017.73,1019.26,1017.70,8.38,100.00,8.38,0.57,35,-0.22
2020-03-13 03:46:30,175,50,10,1017.75,1019.29,1017.73,8.35,100.00,8.35,0.57,34,-0.23
2020-03-13 03:46:45,175,50,10,1017.77,1019.32,1017.75,8.33,100.00,8.33,0.58,35,-0.23
2020-03-13 03:47:00,175,50,10,1017.80,1019.34,1017.78,8.30,100.00,8.30,0.55,32,-0.24
2020-03-13 03:47:15,175,50,10,1017.80,1019.34,1017.78,8.30,100.00,8.30,0.51,31,-0.23
2020-03-13 03:47:30,175,50,10,1017.80,1019.34,1017.78,8.30,100.00,8.30,0.51,26,-0.27
2020-03-13 03:47:45,175,50,10,1017.80,1019.34,1017.78,8.30,100.00,8.30,0.51,21,-0.31
2020-03-13 03:48:00,175,50,10,1017.80,1019.34,1017.78,8.30,100.00,8.30,0.46,14,-0.32
2020-03-13 03:48:15,175,50,10,1017.80,1019.34,1017.78,8.30,100.00,8.30,0.45,6,-0.35
2020-03-13 03:48:30,175,50,10,1017.80,1019.34,1017.78,8.30,100.00,8.30,0.42,357,-0.37
2020-03-13 03:48:45,175,50,10,1017.80,1019.34,1017.78,8.30,100.00,8.30,0.39,347,-0.37
2020-03-13 03:49:00,175,50,10,1017.80,1019.34,1017.78,8.30,100.00,8.30,0.40,341,-0.38
2020-03-13 03:49:15,175,50,10,1017.80,1019.34,1017.78,8.25,100.00,8.25,0.40,334,-0.40
2020-03-13 03:49:30,175,50,10,1017.80,1019.34,1017.78,8.20,100.00,8.20,0.39,327,-0.39
2020-03-13 03:49:45,175,50,10,1017.80,1019.34,1017.78,8.15,100.00,8.15,0.39,321,-0.38
2020-03-13 03:50:00,175,50,10,1017.80,1019.34,1017.78,8.10,100.00,8.10,0.40,312,-0.39
2020-03-13 03:50:15,175,50,10,1017.82,1019.37,1017.80,8.10,100.00,8.10,0.41,307,-0.38
2020-03-13 03:50:30,175,50,10,1017.85,1019.39,1017.83,8.10,100.00,8.10,0.43,303,-0.39
2020-03-13 03:50:45,175,50,10,1017.88,1019.42,1017.86,8.10,100.00,8.10,0.44,300,-0.38
2020-03-13 03:51:00,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.44,297,-0.38
2020-03-13 03:51:15,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.45,294,-0.38
2020-03-13 03:51:30,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.48,291,-0.38
2020-03-13 03:51:45,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.51,290,-0.40
2020-03-13 03:52:00,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.52,289,-0.40
2020-03-13 03:52:15,175,50,10,1017.90,1019.44,1017.88,8.07,100.00,8.07,0.52,287,-0.39
2020-03-13 03:52:30,175,50,10,1017.90,1019.44,1017.88,8.05,100.00,8.05,0.50,286,-0.38
2020-03-13 03:52:45,175,50,10,1017.90,1019.44,1017.88,8.03,100.00,8.03,0.50,285,-0.37
2020-03-13 03:53:00,175,50,10,1017.90,1019.44,1017.88,8.00,100.00,8.00,0.48,282,-0.33
2020-03-13 03:53:15,175,50,10,1017.90,1019.44,1017.88,8.03,100.00,8.03,0.46,281,-0.32
2020-03-13 03:53:30,175,50,10,1017.90,1019.44,1017.88,8.05,100.00,8.05,0.43,283,-0.30
2020-03-13 03:53:45,175,50,10,1017.90,1019.44,1017.88,8.07,100.00,8.07,0.40,285,-0.29
2020-03-13 03:54:00,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.38,287,-0.28
2020-03-13 03:54:15,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.35,289,-0.27
2020-03-13 03:54:30,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.34,289,-0.27
2020-03-13 03:54:45,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.33,289,-0.26
2020-03-13 03:55:00,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.32,289,-0.25
2020-03-13 03:55:15,175,50,10,1017.90,1019.44,1017.88,8.12,100.00,8.12,0.30,288,-0.23
2020-03-13 03:55:30,175,50,10,1017.90,1019.44,1017.88,8.15,100.00,8.15,0.29,286,-0.21
2020-03-13 03:55:45,175,50,10,1017.90,1019.44,1017.88,8.17,100.00,8.17,0.27,283,-0.19
2020-03-13 03:56:00,175,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.25,281,-0.17
2020-03-13 03:56:15,175,50,10,1017.90,1019.44,1017.88,8.17,100.00,8.17,0.23,279,-0.15
2020-03-13 03:56:30,175,50,10,1017.90,1019.44,1017.88,8.15,100.00,8.15,0.20,278,-0.13
2020-03-13 03:56:45,175,50,10,1017.90,1019.44,1017.88,8.12,100.00,8.12,0.18,278,-0.11
2020-03-13 03:57:00,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.17,280,-0.11
2020-03-13 03:57:15,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.17,280,-0.11
2020-03-13 03:57:30,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.18,282,-0.12
2020-03-13 03:57:45,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.19,283,-0.13
2020-03-13 03:58:00,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.20,282,-0.14
2020-03-13 03:58:15,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.22,283,-0.16
2020-03-13 03:58:30,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.24,281,-0.16
2020-03-13 03:58:45,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.25,277,-0.16
2020-03-13 03:59:00,175,50,10,1017.90,1019.44,1017.88,8.10,100.00,8.10,0.25,272,-0.14
2020-03-13 03:59:15,175,50,10,1017.90,1019.44,1017.88,8.12,100.00,8.12,0.25,268,-0.13
2020-03-13 03:59:30,175,50,10,1017.90,1019.44,1017.88,8.15,100.00,8.15,0.25,263,-0.10
2020-03-13 03:59:45,175,50,10,1017.90,1019.44,1017.88,8.17,100.00,8.17,0.23,260,-0.09
2020-03-13 04:00:00,175,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.22,258,-0.08
2020-03-13 04:00:15,175,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.22,255,-0.06
2020-03-13 04:00:30,175,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.23,253,-0.06
2020-03-13 04:00:45,175,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.24,254,-0.07
2020-03-13 04:01:00,175,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.26,255,-0.08
2020-03-13 04:01:15,175,50,10,1017.90,1019.44,1017.88,8.22,100.00,8.22,0.29,255,-0.08
2020-03-13 04:01:30,175,50,10,1017.90,1019.44,1017.88,8.25,100.00,8.25,0.32,256,-0.10
2020-03-13 04:01:45,175,50,10,1017.90,1019.44,1017.88,8.28,100.00,8.28,0.36,257,-0.12
2020-03-13 04:02:00,175,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.40,260,-0.15
2020-03-13 04:02:15,175,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.43,262,-0.17
2020-03-13 04:02:30,175,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.45,265,-0.20
2020-03-13 04:02:45,175,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.47,266,-0.22
2020-03-13 04:03:00,175,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.48,268,-0.24
2020-03-13 04:03:15,175,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.49,269,-0.25
2020-03-13 04:03:30,175,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.50,272,-0.28
2020-03-13 04:03:45,175,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.50,273,-0.29
2020-03-13 04:04:00,200,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.50,272,-0.28
2020-03-13 04:04:15,200,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.49,272,-0.28
2020-03-13 04:04:30,200,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.49,271,-0.27
2020-03-13 04:04:45,200,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.48,269,-0.25
2020-03-13 04:05:00,200,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.48,265,-0.22
2020-03-13 04:05:15,200,50,10,1017.92,1019.47,1017.90,8.33,100.00,8.33,0.47,263,-0.20
2020-03-13 04:05:30,200,50,10,1017.95,1019.49,1017.93,8.35,100.00,8.35,0.46,261,-0.18
2020-03-13 04:05:45,225,50,10,1017.98,1019.51,1017.96,8.38,100.00,8.38,0.46,258,-0.16
2020-03-13 04:06:00,225,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.45,256,-0.14
2020-03-13 04:06:15,225,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.46,253,-0.12
2020-03-13 04:06:30,225,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.46,252,-0.11
2020-03-13 04:06:45,225,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.47,251,-0.11
2020-03-13 04:07:00,225,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.48,251,-0.11
2020-03-13 04:07:15,225,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.50,249,-0.09
2020-03-13 04:07:30,225,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.52,247,-0.08
2020-03-13 04:07:45,200,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.55,247,-0.09
2020-03-13 04:08:00,200,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.59,245,-0.07
2020-03-13 04:08:15,200,50,10,1018.00,1019.54,1017.98,8.43,100.00,8.43,0.62,243,-0.05
2020-03-13 04:08:30,200,50,10,1018.00,1019.54,1017.98,8.45,100.00,8.45,0.65,240,-0.02
2020-03-13 04:08:45,200,50,10,1018.00,1019.54,1017.98,8.47,100.00,8.47,0.69,239,-0.01
2020-03-13 04:09:00,200,50,10,1018.00,1019.54,1017.98,8.50,100.00,8.50,0.72,238,0.00
2020-03-13 04:09:15,200,50,10,1018.00,1019.54,1017.98,8.47,100.00,8.47,0.76,238,0.00
2020-03-13 04:09:30,200,50,10,1018.00,1019.54,1017.98,8.45,100.00,8.45,0.81,237,0.01
2020-03-13 04:09:45,175,50,10,1018.00,1019.54,1017.98,8.43,100.00,8.43,0.84,236,0.03
2020-03-13 04:10:00,175,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.86,235,0.05
2020-03-13 04:10:15,175,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.89,235,0.05
2020-03-13 04:10:30,200,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.90,233,0.08
2020-03-13 04:10:45,200,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.90,230,0.13
2020-03-13 04:11:00,200,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.87,229,0.14
2020-03-13 04:11:30,175,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.82,229,0.13
2020-03-13 04:11:45,175,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.80,229,0.12
2020-03-13 04:12:00,175,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.78,229,0.12
2020-03-13 04:12:15,175,50,10,1018.00,1019.54,1017.98,8.40,100.00,8.40,0.77,229,0.12
